customer_id,order_id,order_date,city,category,product_name,quantity,order_value,payment_method
CUST01035,ORD009565,2025-03-02,Rajkot,Home,Milton Bottle,3,4958,Credit Card
CUST00125,ORD009566,2025-06-23,Mumbai,Electronics,iPhone 15,2,3703,UPI
CUST02451,ORD009567,2025-11-27,Surat,Home,Philips Air Fryer,3,11982,UPI
CUST04432,ORD009568,2025-01-06,Surat,Home,Milton Bottle,5,17388,UPI
CUST02056,ORD009569,2025-10-02,Pune,Home,Prestige Cooker,2,22316,UPI
CUST00914,ORD009570,2025-01-06,Pune,Home,Havells Fan,2,24928,UPI
CUST01729,ORD009571,2025-01-06,Rajkot,Sports,Decathlon Yoga Mat,2,17142,Debit Card
CUST04451,ORD009572,2025-04-16,Vadodara,Electronics,Sony WH-1000XM5,2,22706,Net Banking
CUST02653,ORD009573,2025-10-25,Pune,Sports,Cosco Football,5,14234,Net Banking
CUST01370,ORD009574,2025-06-18,Mumbai,Electronics,OnePlus 13,1,7732,COD
CUST04377,ORD009575,2025-03-09,Ahmedabad,Beauty,Lakme Face Wash,5,17218,Debit Card
CUST01586,ORD009576,2025-04-10,Rajkot,Home,Havells Fan,2,8839,Debit Card
CUST03288,ORD009577,2025-07-14,Pune,Sports,Decathlon Yoga Mat,5,549,Net Banking
CUST03856,ORD009578,2025-09-01,Mumbai,Electronics,Boat Rockerz 550,3,13081,Credit Card
CUST03698,ORD009579,2025-10-17,Pune,Home,Prestige Cooker,5,23352,Net Banking
CUST00009,ORD009580,2025-12-23,Ahmedabad,Beauty,Maybelline Lipstick,1,19289,Credit Card
CUST02448,ORD009581,2025-02-24,Ahmedabad,Beauty,Lakme Face Wash,1,13745,Credit Card
CUST03012,ORD009582,2025-09-13,Rajkot,Sports,Nivia Cricket Kit,2,12282,Credit Card
CUST02312,ORD009583,2025-10-25,Rajkot,Beauty,Nivea Lotion,2,16268,UPI
CUST03206,ORD009584,2025-06-07,Ahmedabad,Beauty,Nivea Lotion,4,18034,Credit Card
CUST02260,ORD009585,2025-02-08,Vadodara,Sports,Decathlon Yoga Mat,4,12737,Net Banking
CUST04263,ORD009586,2025-06-27,Mumbai,Home,Philips Air Fryer,5,746,COD
CUST02317,ORD009587,2025-10-20,Ahmedabad,Fashion,Levi's 511 Jeans,2,18293,Credit Card
CUST02929,ORD009588,2025-11-21,Ahmedabad,Home,Prestige Cooker,4,7385,UPI
CUST04227,ORD009589,2025-03-31,Pune,Beauty,Lakme Face Wash,4,21244,Debit Card
CUST01743,ORD009590,2025-12-11,Surat,Beauty,Mamaearth Shampoo,5,18512,COD
CUST02198,ORD009591,2025-07-20,Ahmedabad,Fashion,Allen Solly Shirt,3,14862,Credit Card
CUST02473,ORD009592,2025-08-21,Surat,Electronics,Boat Rockerz 550,4,14177,UPI
CUST01086,ORD009593,2025-07-15,Pune,Home,Prestige Cooker,2,15422,COD
CUST02803,ORD009594,2025-04-04,Ahmedabad,Home,Milton Bottle,3,23453,Credit Card
CUST04256,ORD009595,2025-04-14,Vadodara,Electronics,Sony WH-1000XM5,4,5513,Net Banking
CUST00910,ORD009596,2025-07-25,Surat,Sports,Cosco Football,3,21948,COD
CUST03687,ORD009597,2025-01-12,Surat,Electronics,iPhone 15,4,2253,Credit Card
CUST01796,ORD009598,2025-12-21,Rajkot,Home,Prestige Cooker,5,4822,COD
CUST02932,ORD009599,2025-10-16,Vadodara,Beauty,Lakme Face Wash,1,8664,COD
CUST02573,ORD009600,2025-07-30,Surat,Home,Milton Bottle,4,6077,Debit Card
CUST00033,ORD009601,2025-01-27,Surat,Home,Milton Bottle,3,10092,UPI
CUST00818,ORD009602,2025-12-18,Surat,Fashion,Allen Solly Shirt,1,10199,Debit Card
CUST00251,ORD009603,2025-06-02,Vadodara,Beauty,Nivea Lotion,5,2312,Debit Card
CUST01641,ORD009604,2025-05-17,Surat,Home,Philips Air Fryer,5,10414,Credit Card
CUST01133,ORD009605,2025-11-10,Pune,Electronics,OnePlus 13,3,5185,Credit Card
CUST01028,ORD009606,2025-10-01,Ahmedabad,Home,Milton Bottle,5,23249,Debit Card
CUST01500,ORD009607,2025-10-02,Ahmedabad,Beauty,Nivea Lotion,4,13437,COD
CUST00954,ORD009608,2025-02-13,Ahmedabad,Fashion,Levi's 511 Jeans,4,9822,UPI
CUST01465,ORD009609,2025-07-31,Pune,Fashion,Nike Dri-FIT T-Shirt,2,15027,Credit Card
CUST00428,ORD009610,2025-06-06,Ahmedabad,Electronics,Sony WH-1000XM5,2,10153,Debit Card
CUST02650,ORD009611,2025-12-06,Mumbai,Home,Milton Bottle,2,16544,Credit Card
CUST03877,ORD009612,2025-08-03,Vadodara,Home,Philips Air Fryer,1,20584,COD
CUST02877,ORD009613,2025-10-30,Ahmedabad,Home,Philips Air Fryer,2,22623,Debit Card
CUST01952,ORD009614,2025-01-04,Rajkot,Fashion,Allen Solly Shirt,1,9086,Debit Card
CUST03658,ORD009615,2025-05-27,Vadodara,Electronics,Sony WH-1000XM5,1,19727,Net Banking
CUST00373,ORD009616,2025-12-15,Pune,Beauty,Lakme Face Wash,5,15185,COD
CUST01371,ORD009617,2025-01-14,Rajkot,Fashion,Puma Running Shoes,5,10477,UPI
CUST03270,ORD009618,2025-10-18,Vadodara,Fashion,Nike Dri-FIT T-Shirt,3,19222,Credit Card
CUST02108,ORD009619,2025-04-16,Surat,Fashion,Allen Solly Shirt,2,5696,Debit Card
CUST02286,ORD009620,2025-09-12,Surat,Electronics,Sony WH-1000XM5,5,7933,Debit Card
CUST02664,ORD009621,2025-11-14,Pune,Beauty,Nivea Lotion,1,16304,Net Banking
CUST01387,ORD009622,2025-10-20,Surat,Beauty,Maybelline Lipstick,5,3687,Net Banking
CUST02488,ORD009623,2025-11-02,Mumbai,Fashion,Levi's 511 Jeans,5,24661,UPI
CUST01325,ORD009624,2025-06-11,Mumbai,Sports,Decathlon Yoga Mat,5,17821,UPI
CUST04559,ORD009625,2025-04-23,Vadodara,Sports,Nivia Cricket Kit,5,20679,Net Banking
CUST04691,ORD009626,2025-10-04,Surat,Electronics,Samsung Galaxy S25,5,2730,Debit Card
CUST00033,ORD009627,2025-10-02,Ahmedabad,Beauty,Lakme Face Wash,4,7335,UPI
CUST04883,ORD009628,2025-08-06,Surat,Sports,Decathlon Yoga Mat,4,5973,Debit Card
CUST03209,ORD009629,2025-07-15,Pune,Sports,Decathlon Yoga Mat,3,4917,Debit Card
CUST03227,ORD009630,2025-06-08,Surat,Home,Prestige Cooker,1,9921,UPI
CUST02849,ORD009631,2025-01-03,Ahmedabad,Electronics,iPhone 15,2,17091,Debit Card
CUST00016,ORD009632,2025-02-15,Ahmedabad,Sports,Cosco Football,3,19777,Debit Card
CUST01425,ORD009633,2025-11-07,Mumbai,Sports,Yonex Racket,5,4561,COD
CUST01502,ORD009634,2025-12-06,Surat,Home,Havells Fan,2,4811,Net Banking
CUST00968,ORD009635,2025-12-24,Vadodara,Beauty,Mamaearth Shampoo,1,6773,Net Banking
CUST04994,ORD009636,2025-03-11,Mumbai,Sports,Cosco Football,1,4062,Debit Card
CUST03677,ORD009637,2025-11-01,Mumbai,Electronics,OnePlus 13,5,5071,COD
CUST04392,ORD009638,2025-08-29,Rajkot,Sports,Cosco Football,2,21336,UPI
CUST03999,ORD009639,2025-11-16,Ahmedabad,Beauty,Nivea Lotion,3,17777,Debit Card
CUST04407,ORD009640,2025-03-23,Pune,Beauty,Mamaearth Shampoo,4,10413,Credit Card
CUST04271,ORD009641,2025-09-26,Mumbai,Sports,Cosco Football,3,23302,Credit Card
CUST03211,ORD009642,2025-08-05,Ahmedabad,Beauty,Lakme Face Wash,5,9005,UPI
CUST04220,ORD009643,2025-06-04,Mumbai,Sports,Nivia Cricket Kit,1,14668,Net Banking
CUST02739,ORD009644,2025-02-17,Pune,Home,Havells Fan,4,23099,Debit Card
CUST04038,ORD009645,2025-03-16,Rajkot,Home,Philips Air Fryer,5,6397,COD
CUST00560,ORD009646,2025-11-06,Surat,Fashion,Nike Dri-FIT T-Shirt,4,13695,UPI
CUST02558,ORD009647,2025-06-14,Rajkot,Sports,Yonex Racket,4,10079,Net Banking
CUST00897,ORD009648,2025-01-05,Mumbai,Fashion,Allen Solly Shirt,2,18740,COD
CUST01287,ORD009649,2025-07-27,Ahmedabad,Sports,Decathlon Yoga Mat,3,18292,Debit Card
CUST01498,ORD009650,2025-12-02,Mumbai,Sports,Yonex Racket,2,10228,COD
CUST01538,ORD009651,2025-07-30,Rajkot,Beauty,Nivea Lotion,3,12573,UPI
CUST03971,ORD009652,2025-10-30,Vadodara,Beauty,Nivea Lotion,3,637,Credit Card
CUST00425,ORD009653,2025-10-26,Pune,Home,Milton Bottle,5,19215,COD
CUST01045,ORD009654,2025-01-11,Rajkot,Beauty,Maybelline Lipstick,5,9328,COD
CUST00785,ORD009655,2025-01-24,Mumbai,Beauty,Lakme Face Wash,4,2682,Net Banking
CUST04615,ORD009656,2025-01-11,Ahmedabad,Electronics,OnePlus 13,3,9078,UPI
CUST01917,ORD009657,2025-12-19,Rajkot,Fashion,Puma Running Shoes,1,13309,UPI
CUST00781,ORD009658,2025-10-30,Pune,Home,Prestige Cooker,3,9439,Net Banking
CUST01377,ORD009659,2025-01-14,Ahmedabad,Home,Milton Bottle,5,9449,Net Banking
CUST00802,ORD009660,2025-01-15,Vadodara,Electronics,Boat Rockerz 550,5,15901,Net Banking
CUST02803,ORD009661,2025-09-05,Ahmedabad,Electronics,iPhone 15,4,14850,COD
CUST00731,ORD009662,2025-09-09,Vadodara,Sports,Decathlon Yoga Mat,5,20333,Debit Card
CUST04149,ORD009663,2025-11-25,Mumbai,Fashion,Allen Solly Shirt,1,24372,UPI
CUST03115,ORD009664,2025-11-29,Surat,Fashion,Nike Dri-FIT T-Shirt,2,5193,Net Banking
CUST02039,ORD009665,2025-07-02,Vadodara,Electronics,Sony WH-1000XM5,1,22756,COD
CUST00370,ORD009666,2025-05-08,Surat,Sports,Decathlon Yoga Mat,4,5763,COD
CUST00280,ORD009667,2025-03-04,Rajkot,Fashion,Nike Dri-FIT T-Shirt,2,3115,Debit Card
CUST01767,ORD009668,2025-09-12,Rajkot,Sports,Yonex Racket,5,1367,COD
CUST03960,ORD009669,2025-08-31,Pune,Home,Havells Fan,5,7309,COD
CUST02937,ORD009670,2025-07-30,Ahmedabad,Fashion,Levi's 511 Jeans,2,15378,Credit Card
CUST01084,ORD009671,2025-05-06,Rajkot,Home,Havells Fan,3,24741,COD
CUST01916,ORD009672,2025-03-30,Rajkot,Home,Milton Bottle,3,10740,COD
CUST01473,ORD009673,2025-02-14,Vadodara,Beauty,Lakme Face Wash,2,24501,UPI
CUST02448,ORD009674,2025-12-01,Vadodara,Beauty,Mamaearth Shampoo,5,2295,Credit Card
CUST01595,ORD009675,2025-01-04,Rajkot,Sports,Cosco Football,4,12582,Credit Card
CUST02661,ORD009676,2025-06-18,Ahmedabad,Home,Philips Air Fryer,1,16853,Credit Card
CUST02855,ORD009677,2025-10-23,Surat,Sports,Cosco Football,5,19693,Debit Card
CUST03475,ORD009678,2025-09-03,Pune,Fashion,Levi's 511 Jeans,1,9571,Net Banking
CUST04645,ORD009679,2025-06-10,Pune,Home,Philips Air Fryer,1,22226,UPI
CUST02937,ORD009680,2025-06-17,Pune,Home,Philips Air Fryer,2,19426,Net Banking
CUST04190,ORD009681,2025-12-22,Rajkot,Fashion,Nike Dri-FIT T-Shirt,2,3390,Net Banking
CUST03987,ORD009682,2025-09-17,Surat,Home,Philips Air Fryer,3,3926,Credit Card
CUST04079,ORD009683,2025-04-03,Surat,Electronics,Boat Rockerz 550,2,20937,UPI
CUST04543,ORD009684,2025-10-08,Vadodara,Electronics,Sony WH-1000XM5,1,24886,UPI
CUST01593,ORD009685,2025-09-04,Surat,Beauty,Mamaearth Shampoo,3,3192,Credit Card
CUST00976,ORD009686,2025-03-15,Pune,Electronics,Sony WH-1000XM5,4,17508,COD
CUST03249,ORD009687,2025-07-19,Vadodara,Sports,Decathlon Yoga Mat,5,2994,Net Banking
CUST03353,ORD009688,2025-01-11,Rajkot,Sports,Cosco Football,2,20284,COD
CUST01959,ORD009689,2025-12-10,Vadodara,Home,Milton Bottle,2,9234,COD
CUST04453,ORD009690,2025-11-14,Pune,Fashion,Nike Dri-FIT T-Shirt,3,549,Net Banking
CUST01839,ORD009691,2025-05-06,Rajkot,Electronics,iPhone 15,1,4737,UPI
CUST03364,ORD009692,2025-09-28,Pune,Fashion,Levi's 511 Jeans,5,8552,Net Banking
CUST00510,ORD009693,2025-02-19,Surat,Beauty,Nivea Lotion,3,12252,Credit Card
CUST00053,ORD009694,2025-05-07,Surat,Electronics,OnePlus 13,4,6414,Net Banking
CUST00961,ORD009695,2025-03-27,Surat,Electronics,iPhone 15,4,16636,Debit Card
CUST01634,ORD009696,2025-09-20,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,1,12182,Net Banking
CUST04351,ORD009697,2025-09-16,Pune,Electronics,OnePlus 13,3,12781.62473,Credit Card
CUST04755,ORD009698,2025-03-26,Surat,Sports,Yonex Racket,5,502,COD
CUST00639,ORD009699,2025-06-04,Rajkot,Beauty,Nivea Lotion,4,1316,COD
CUST00041,ORD009700,2025-12-30,Pune,Fashion,Allen Solly Shirt,4,5978,Credit Card
CUST00773,ORD009701,2025-07-03,Ahmedabad,Beauty,Nivea Lotion,4,15408,UPI
CUST02718,ORD009702,2025-12-09,Ahmedabad,Home,Philips Air Fryer,2,2941,Credit Card
CUST00511,ORD009703,2025-12-11,Ahmedabad,Sports,Decathlon Yoga Mat,4,4494,Credit Card
CUST01900,ORD009704,2025-12-16,Ahmedabad,Electronics,Samsung Galaxy S25,5,9881,Net Banking
CUST01989,ORD009705,2025-08-01,Pune,Electronics,Sony WH-1000XM5,2,2361,UPI
CUST04787,ORD009706,2025-09-01,Ahmedabad,Sports,Yonex Racket,5,17241,UPI
CUST01297,ORD009707,2025-06-05,Vadodara,Beauty,Nivea Lotion,3,9575,Credit Card
CUST03622,ORD009708,2025-04-18,Rajkot,Beauty,Mamaearth Shampoo,2,8802,Credit Card
CUST04660,ORD009709,2025-08-26,Surat,Home,Prestige Cooker,3,947,Net Banking
CUST00944,ORD009710,2025-07-05,Pune,Beauty,Maybelline Lipstick,1,16364,COD
CUST03509,ORD009711,2025-05-29,Ahmedabad,Sports,Cosco Football,4,8307,Credit Card
CUST02290,ORD009712,2025-09-22,Mumbai,Beauty,Nivea Lotion,1,2958,Credit Card
CUST03058,ORD009713,2025-07-12,Pune,Beauty,Maybelline Lipstick,5,17749,Credit Card
CUST01511,ORD009714,2025-03-19,Pune,Sports,Cosco Football,5,20701,Debit Card
CUST04402,ORD009715,2025-05-14,Pune,Fashion,Allen Solly Shirt,5,8871,COD
CUST04081,ORD009716,2025-03-20,Pune,Home,Milton Bottle,4,20450,Credit Card
CUST02845,ORD009717,2025-07-30,Vadodara,Sports,Cosco Football,4,17929,Net Banking
CUST02576,ORD009718,2025-05-26,Vadodara,Sports,Cosco Football,4,1220,Credit Card
CUST04886,ORD009719,2025-05-19,Surat,Electronics,Sony WH-1000XM5,3,3820,UPI
CUST03043,ORD009720,2025-10-06,Vadodara,Beauty,Maybelline Lipstick,5,10483,Net Banking
CUST01579,ORD009721,2025-06-26,Pune,Sports,Cosco Football,4,14804,UPI
CUST02147,ORD009722,2025-12-14,Ahmedabad,Fashion,Levi's 511 Jeans,4,23352,Debit Card
CUST01903,ORD009723,2025-11-28,Rajkot,Fashion,Allen Solly Shirt,4,14360,COD
CUST01556,ORD009724,2025-04-21,Rajkot,Sports,Nivia Cricket Kit,5,20463,Credit Card
CUST01832,ORD009725,2025-10-23,Ahmedabad,Electronics,Boat Rockerz 550,3,8934,COD
CUST03288,ORD009726,2025-12-26,Ahmedabad,Electronics,Boat Rockerz 550,5,2313,Net Banking
CUST02843,ORD009727,2025-10-28,Rajkot,Home,Milton Bottle,3,21641,UPI
CUST02313,ORD009728,2025-01-01,Ahmedabad,Sports,Nivia Cricket Kit,4,20770,COD
CUST01461,ORD009729,2025-03-30,Vadodara,Sports,Cosco Football,1,7026,Net Banking
CUST04348,ORD009730,2025-04-25,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,4,6539,UPI
CUST02330,ORD009731,2025-05-15,Rajkot,Home,Prestige Cooker,1,4652,COD
CUST03944,ORD009732,2025-09-10,Ahmedabad,Beauty,Maybelline Lipstick,1,23077,Debit Card
CUST03537,ORD009733,2025-03-05,Vadodara,Sports,Yonex Racket,1,3915,Debit Card
CUST00961,ORD009734,2025-12-14,Vadodara,Home,Havells Fan,1,14330,Net Banking
CUST01695,ORD009735,2025-09-17,Rajkot,Electronics,Sony WH-1000XM5,3,8904,Credit Card
CUST00241,ORD009736,2025-04-12,Surat,Home,Milton Bottle,1,19923,COD
CUST04474,ORD009737,2025-03-03,Surat,Sports,Decathlon Yoga Mat,4,17489,Net Banking
CUST02108,ORD009738,2025-07-13,Vadodara,Fashion,Nike Dri-FIT T-Shirt,4,16611,COD
CUST00818,ORD009739,2025-07-19,Vadodara,Fashion,Levi's 511 Jeans,3,18857,COD
CUST04036,ORD009740,2025-12-02,Mumbai,Electronics,OnePlus 13,3,1149,Debit Card
CUST04425,ORD009741,2025-08-26,Rajkot,Fashion,Puma Running Shoes,2,11007,Credit Card
CUST02028,ORD009742,2025-05-06,Vadodara,Fashion,Puma Running Shoes,1,2258,Debit Card
CUST03443,ORD009743,2025-07-20,Anand,Home,Philips Air Fryer,1,11335,UPI
CUST01824,ORD009744,2025-11-26,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,4,8507,COD
CUST00846,ORD009745,2025-02-04,Vadodara,Beauty,Maybelline Lipstick,5,1257,COD
CUST04658,ORD009746,2025-05-29,Vadodara,Home,Milton Bottle,5,585,Credit Card
CUST00858,ORD009747,2025-03-23,Surat,Sports,Nivia Cricket Kit,2,15769,Net Banking
CUST02150,ORD009748,2025-07-25,Mumbai,Electronics,OnePlus 13,4,5159,UPI
CUST01349,ORD009749,2025-07-07,Vadodara,Electronics,OnePlus 13,1,1450,Debit Card
CUST04149,ORD009750,2025-06-28,Rajkot,Sports,Nivia Cricket Kit,4,18106,Credit Card
CUST04181,ORD009751,2025-01-25,Mumbai,Sports,Nivia Cricket Kit,4,18242,Net Banking
CUST04191,ORD009752,2025-04-22,Mumbai,Electronics,Boat Rockerz 550,1,4253,UPI
CUST04103,ORD009753,2025-06-29,Rajkot,Sports,Decathlon Yoga Mat,5,762,UPI
CUST03151,ORD009754,2025-05-06,Mumbai,Sports,Nivia Cricket Kit,3,7944,UPI
CUST04425,ORD009755,2025-05-30,Pune,Beauty,Nivea Lotion,3,6722,Debit Card
CUST03386,ORD009756,2025-06-19,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,2,23338,Credit Card
CUST01116,ORD009757,2025-01-04,Surat,Home,Philips Air Fryer,4,13638,UPI
CUST00890,ORD009758,2025-08-29,Mumbai,Sports,Nivia Cricket Kit,2,13249,Credit Card
CUST00945,ORD009759,2025-07-07,Surat,Sports,Decathlon Yoga Mat,1,3573,Net Banking
CUST03033,ORD009760,2025-03-22,Rajkot,Beauty,Mamaearth Shampoo,3,16027,UPI
CUST00478,ORD009761,2025-09-09,Vadodara,Home,Havells Fan,2,691,COD
CUST00746,ORD009762,2025-05-10,Vadodara,Sports,Cosco Football,2,20153,Net Banking
CUST02415,ORD009763,2025-11-07,Rajkot,Beauty,Maybelline Lipstick,3,13572,Net Banking
CUST04626,ORD009764,2025-07-18,Rajkot,Sports,Nivia Cricket Kit,2,7486,COD
CUST01252,ORD009765,2025-10-01,Surat,Beauty,Mamaearth Shampoo,1,741,COD
CUST04917,ORD009766,2025-10-25,Surat,Fashion,Allen Solly Shirt,2,6633,Debit Card
CUST00948,ORD009767,2025-11-24,Pune,Sports,Cosco Football,1,2387,Debit Card
CUST00898,ORD009768,2025-03-15,Ahmedabad,Electronics,iPhone 15,4,1107,UPI
CUST01607,ORD009769,2025-07-09,Surat,Fashion,Levi's 511 Jeans,4,21040,COD
CUST04571,ORD009770,2025-10-02,Mumbai,Electronics,OnePlus 13,4,19497,COD
CUST00183,ORD009771,2025-08-02,Surat,Beauty,Mamaearth Shampoo,5,10381,UPI
CUST03579,ORD009772,2025-05-24,Pune,Home,Philips Air Fryer,3,2587,Credit Card
CUST04779,ORD009773,2025-10-13,Ahmedabad,Fashion,Nike Dri-FIT T-Shirt,3,12342,COD
CUST02980,ORD009774,2025-03-21,Ahmedabad,Fashion,Puma Running Shoes,4,3182,Debit Card
CUST02497,ORD009775,2025-06-28,Rajkot,Home,Havells Fan,1,12781.62473,Debit Card
CUST02067,ORD009776,2025-07-25,Vadodara,Fashion,Nike Dri-FIT T-Shirt,4,10968,Net Banking
CUST00907,ORD009777,2025-05-06,Mumbai,Sports,Decathlon Yoga Mat,2,24598,COD
CUST04937,ORD009778,2025-12-31,Mumbai,Sports,Cosco Football,4,11395,Debit Card
CUST00010,ORD009779,2025-07-30,Mumbai,Sports,Cosco Football,5,6499,Debit Card
CUST03329,ORD009780,2025-01-14,Mumbai,Home,Milton Bottle,1,23584,Debit Card
CUST03269,ORD009781,2025-06-03,Ahmedabad,Electronics,iPhone 15,3,13290,Credit Card
CUST01505,ORD009782,2025-12-06,Mumbai,Fashion,Nike Dri-FIT T-Shirt,5,14374,Net Banking
CUST00306,ORD009783,2025-08-26,Rajkot,Sports,Cosco Football,4,20193,Credit Card
CUST02347,ORD009784,2025-11-09,Vadodara,Sports,Yonex Racket,1,4821,Credit Card
CUST03471,ORD009785,2025-01-21,Ahmedabad,Electronics,Boat Rockerz 550,3,15198,Net Banking
CUST03772,ORD009786,2025-01-10,Vadodara,Home,Prestige Cooker,5,14917,Credit Card
CUST04046,ORD009787,2025-06-14,Surat,Beauty,Maybelline Lipstick,3,4852,Net Banking
CUST02565,ORD009788,2025-12-05,Surat,Home,Prestige Cooker,3,1191,UPI
CUST03268,ORD009789,2025-01-26,Rajkot,Beauty,Maybelline Lipstick,2,19201,COD
CUST02928,ORD009790,2025-01-21,Surat,Electronics,Samsung Galaxy S25,3,15107,Debit Card
CUST03360,ORD009791,2025-10-19,Ahmedabad,Electronics,iPhone 15,5,2606,UPI
CUST00130,ORD009792,2025-08-07,Pune,Electronics,OnePlus 13,5,5559,COD
CUST04653,ORD009793,2025-10-12,Rajkot,Fashion,Puma Running Shoes,3,16781,Credit Card
CUST04696,ORD009794,2025-03-21,Mumbai,Electronics,OnePlus 13,1,6266,COD
CUST01444,ORD009795,2025-02-12,Vadodara,Electronics,iPhone 15,4,23651,UPI
CUST02214,ORD009796,2025-11-24,Rajkot,Sports,Yonex Racket,3,2800,Debit Card
CUST01786,ORD009797,2025-02-18,Pune,Sports,Yonex Racket,2,627,UPI
CUST04209,ORD009798,2025-09-01,Rajkot,Fashion,Puma Running Shoes,2,9652,Debit Card
CUST02977,ORD009799,2025-09-18,Rajkot,Home,Philips Air Fryer,3,7650,Credit Card
CUST01443,ORD009800,2025-03-10,Ahmedabad,Beauty,Mamaearth Shampoo,4,18428,Net Banking
CUST03425,ORD009801,2025-07-16,Pune,Electronics,Sony WH-1000XM5,4,9209,Credit Card
CUST03486,ORD009802,2025-12-02,Pune,Home,Milton Bottle,2,6039,COD
CUST00078,ORD009803,2025-06-10,Rajkot,Home,Philips Air Fryer,1,18347,Debit Card
CUST00957,ORD009804,2025-08-01,Vadodara,Beauty,Maybelline Lipstick,5,8088,Credit Card
CUST04152,ORD009805,2025-01-13,Surat,Fashion,Nike Dri-FIT T-Shirt,5,15606,Net Banking
CUST04984,ORD009806,2025-01-03,Rajkot,Sports,Decathlon Yoga Mat,5,20377,Credit Card
CUST01393,ORD009807,2025-04-29,Mumbai,Electronics,iPhone 15,1,6666,UPI
CUST00944,ORD009808,2025-06-24,Mumbai,Beauty,Nivea Lotion,1,18187,Credit Card
CUST04905,ORD009809,2025-01-20,Vadodara,Home,Philips Air Fryer,3,24609,UPI
CUST02897,ORD009810,2025-06-08,Pune,Fashion,Levi's 511 Jeans,3,3641,COD
CUST01781,ORD009811,2025-02-05,Surat,Sports,Nan,3,15041,UPI
CUST04829,ORD009812,2025-02-01,Rajkot,Electronics,Sony WH-1000XM5,2,3226,Credit Card
CUST02773,ORD009813,2025-05-07,Pune,Beauty,Maybelline Lipstick,2,18768,Debit Card
CUST01394,ORD009814,2025-03-31,Surat,Fashion,Allen Solly Shirt,2,2154,COD
CUST01715,ORD009815,2025-01-07,Pune,Electronics,OnePlus 13,1,11142,Debit Card
CUST01848,ORD009816,2025-10-04,Ahmedabad,Home,Prestige Cooker,4,21997,Credit Card
CUST00669,ORD009817,2025-04-19,Mumbai,Sports,Yonex Racket,4,22431,Debit Card
CUST02103,ORD009818,2025-03-11,Pune,Sports,Cosco Football,5,6153,UPI
CUST01520,ORD009819,2025-02-04,Vadodara,Beauty,Mamaearth Shampoo,5,14852,Credit Card
CUST04901,ORD009820,2025-06-29,Pune,Fashion,Nike Dri-FIT T-Shirt,1,14117,COD
CUST03006,ORD009821,2025-02-03,Ahmedabad,Fashion,Puma Running Shoes,3,3572,UPI
CUST02364,ORD009822,2025-01-19,Ahmedabad,Beauty,Nivea Lotion,4,11763,COD
CUST00412,ORD009823,2025-02-27,Surat,Fashion,Puma Running Shoes,3,11215,COD
CUST02834,ORD009824,2025-06-21,Ahmedabad,Home,Philips Air Fryer,1,14130,Debit Card
CUST00384,ORD009825,2025-01-27,Mumbai,Electronics,OnePlus 13,4,18241,Debit Card
CUST02951,ORD009826,2025-06-10,Surat,Home,Prestige Cooker,4,2481,UPI
CUST03155,ORD009827,2025-10-07,Rajkot,Fashion,Puma Running Shoes,4,10041,Debit Card
CUST00908,ORD009828,2025-08-18,Pune,Home,Havells Fan,1,4118,UPI
CUST02372,ORD009829,2025-10-18,Mumbai,Beauty,Mamaearth Shampoo,1,8487,Credit Card
CUST01449,ORD009830,2025-05-20,Rajkot,Fashion,Allen Solly Shirt,2,1518,COD
CUST03273,ORD009831,2025-03-27,Rajkot,Home,Prestige Cooker,5,10475,Credit Card
CUST00055,ORD009832,2025-09-07,Rajkot,Fashion,Allen Solly Shirt,5,7166,Credit Card
CUST00576,ORD009833,2025-10-02,Surat,Electronics,OnePlus 13,4,2433,COD
CUST00379,ORD009834,2025-05-04,Surat,Fashion,Levi's 511 Jeans,5,21872,COD
CUST04501,ORD009835,2025-03-04,Pune,Beauty,Mamaearth Shampoo,2,18853,Debit Card
CUST00448,ORD009836,2025-01-27,Ahmedabad,Sports,Cosco Football,3,12472,Debit Card
CUST00003,ORD009837,2025-05-12,Surat,Beauty,Maybelline Lipstick,1,17232,COD
CUST02947,ORD009838,2025-12-20,Ahmedabad,Fashion,Puma Running Shoes,1,18881,Net Banking
CUST02107,ORD009839,2025-04-02,Pune,Electronics,Sony WH-1000XM5,5,10236,Credit Card
CUST02178,ORD009840,2025-06-20,Rajkot,Electronics,OnePlus 13,1,5900,Net Banking
CUST02670,ORD009841,2025-06-20,Ahmedabad,Electronics,Boat Rockerz 550,4,8524,Debit Card
CUST01292,ORD009842,2025-08-30,Pune,Fashion,Levi's 511 Jeans,5,8383,Net Banking
CUST04144,ORD009843,2025-02-24,Surat,Sports,Yonex Racket,2,12781.62473,Net Banking
CUST01638,ORD009844,2025-01-19,Mumbai,Home,Prestige Cooker,3,9683,Net Banking
CUST04490,ORD009845,2025-09-08,Rajkot,Fashion,Levi's 511 Jeans,4,21740,Debit Card
CUST00329,ORD009846,2025-03-28,Surat,Sports,Decathlon Yoga Mat,3,18475,COD
CUST00739,ORD009847,2025-08-25,Pune,Beauty,Lakme Face Wash,1,19069,UPI
CUST00573,ORD009848,2025-05-08,Pune,Electronics,Boat Rockerz 550,1,21793,Net Banking
